0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"
0,1990714188,Mon Jun 01 05:34:12 PDT 2009,NO_QUERY,himynameisdrew,@ComeOnEILEEN87 sorry my fist punched your head... 
0,1990714254,Mon Jun 01 05:34:12 PDT 2009,NO_QUERY,KlubKelli,Why oh why am I up so early?  Blah 
0,1990715920,Mon Jun 01 05:34:26 PDT 2009,NO_QUERY,lorettak,@PreppyDude LOL....that made me laugh out loud hee hee 
0,1990715954,Mon Jun 01 05:34:27 PDT 2009,NO_QUERY,amymarie88,"Very tired today, up late last night chatting with Owen on the phone. He's leaving in 5 days  gonna miss him"
0,1990716050,Mon Jun 01 05:34:28 PDT 2009,NO_QUERY,PinkThoughts,@MickyFin Air France Press conference said there was a failure of several apparatus 
0,1990716177,Mon Jun 01 05:34:29 PDT 2009,NO_QUERY,jiggawhatjulie,I feel like i shouldnt watch the new moon trailer until i get a chance to read that book. 
0,1990716359,Mon Jun 01 05:34:30 PDT 2009,NO_QUERY,SmittnbyBritain,Welcome new followers. I'll tweet u later. I'm heading for the teapot &amp; 2 watch last night's EastEnders. I think it's Danny's funeral. 
0,1990716714,Mon Jun 01 05:34:34 PDT 2009,NO_QUERY,patriciapaniagu,@KristinCav did not like the promo introduction headline to your comeback  you should be pissed at MTV!
0,1990716870,Mon Jun 01 05:34:35 PDT 2009,NO_QUERY,bezweesh,"Back from my walk.  It's a gorgeous morning, but I wore the wrong shoes.  Gonna have blisters.... "
0,1990716872,Mon Jun 01 05:34:35 PDT 2009,NO_QUERY,tomatonoob,@jaykurtlaroa you fail  I bet they are sold out again :/
0,1990716938,Mon Jun 01 05:34:36 PDT 2009,NO_QUERY,lycanery,is back from the rain. Game postponed.  http://plurk.com/p/xmw65
0,1990716977,Mon Jun 01 05:34:36 PDT 2009,NO_QUERY,alpalmer,"Crazy news -- Air France flight to Rio is missing.... I do hope it's just had issues with its comms, not actually crashed. Scary. "
0,1990717354,Mon Jun 01 05:34:39 PDT 2009,NO_QUERY,beatsuite_mel,"is kind of upset her roommate parked on the lawn again, and this means consequently he's parked on my garden "
0,1990717913,Mon Jun 01 05:34:44 PDT 2009,NO_QUERY,tomos85,"@Kiwein I suppose friend of mine, but still she hasn't aswered for my sms "
0,1990718077,Mon Jun 01 05:34:45 PDT 2009,NO_QUERY,tpietruszynski,@greekpeace it was coming from brazil to Paris. 
0,1990718251,Mon Jun 01 05:34:47 PDT 2009,NO_QUERY,ezamojski,Wow awesome first day...more magic kingdom today...no oa training this week 
0,1990718497,Mon Jun 01 05:34:49 PDT 2009,NO_QUERY,sp_shinde,"the worst is coming true i guess, fedx also on his way out of french "
0,1990718811,Mon Jun 01 05:34:52 PDT 2009,NO_QUERY,phililoo,will distract myself with battlestar galactica from all these nasty alonso rumours. don't go xabi 
0,1990719149,Mon Jun 01 05:34:55 PDT 2009,NO_QUERY,DebDeickhoff,doesn't feel good at all 
0,1990719167,Mon Jun 01 05:34:55 PDT 2009,NO_QUERY,mamiesgoo,Good golly long night. Couldn't sleep.  on the phone w phone company hate this music Wtf Wtf
0,1990719216,Mon Jun 01 05:34:55 PDT 2009,NO_QUERY,wolfman90,i think my account has been blocked............ bumer 
0,1990719251,Mon Jun 01 05:34:56 PDT 2009,NO_QUERY,filmfaker09,the press pass that Nelson made me (which I never actually used) expires today! 
0,1990719473,Mon Jun 01 05:34:58 PDT 2009,NO_QUERY,AmyLH86,Just heard the awful news about the Rio-France Air-France flight...praying for the 228 passengers and crew 
0,1990719500,Mon Jun 01 05:34:58 PDT 2009,NO_QUERY,DG_MMK,Has lost two followers 
0,1990719772,Mon Jun 01 05:35:01 PDT 2009,NO_QUERY,joellevand,8:34 A and they're talking about Twilight; the oldest of the group was blasting the soundtrack in the parking lot when I pulled in! 
0,1990719827,Mon Jun 01 05:35:01 PDT 2009,NO_QUERY,chitowngal82,blaaahh..this week is going to be busy...jury trials next week and I am gone  so...
