0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"
0,1989209488,Mon Jun 01 00:43:20 PDT 2009,NO_QUERY,teslaowns,I feel for the chicks who have musicians as boyfriends/husbands/bffs because this is hard shit to deal with. 
0,1989209557,Mon Jun 01 00:43:20 PDT 2009,NO_QUERY,royalredhead,"@bravaavani47 I got 'em! I'd really like something with Jared/Sam's face, tho, i don't have hardly anything with just him "
0,1989209562,Mon Jun 01 00:43:20 PDT 2009,NO_QUERY,teleishaa,@maliajonas have you studied for exams ?? im nervousss 
0,1989209608,Mon Jun 01 00:43:21 PDT 2009,NO_QUERY,shiftybamboo,@mitzi216 So much for my Picasso award then 
0,1989209765,Mon Jun 01 00:43:23 PDT 2009,NO_QUERY,crazymog,@David1969 seeing that a lot lately  I take it there is an office closer to home?? Or am I being stupidly naeve?
0,1989209769,Mon Jun 01 00:43:23 PDT 2009,NO_QUERY,ebonistephae,@ms_sugakane I know... I'm scared! Lol... So not looking forward to 7am  
0,1989209793,Mon Jun 01 00:43:24 PDT 2009,NO_QUERY,davidbarrett1,@GinnyFromDaBloc I'm very jealous ! I want a holiday too 
0,1989209937,Mon Jun 01 00:43:25 PDT 2009,NO_QUERY,strangeplaice,@xxandip NOOOOOOOO!!!! I MISSED IT 
0,1989210205,Mon Jun 01 00:43:29 PDT 2009,NO_QUERY,DiBorno,@princess_9 Awwwwww Thats no good 
0,1989210235,Mon Jun 01 00:43:29 PDT 2009,NO_QUERY,KingLaffo,@DerrikJWyatt I've been forgetful today  The witness protection mask cuts off circulation to the brain you know
0,1989210241,Mon Jun 01 00:43:29 PDT 2009,NO_QUERY,Jack_Palahniuk,@Mhaey aww i have insomnia to  and woo points for meeeee!!!
0,1989210621,Mon Jun 01 00:43:35 PDT 2009,NO_QUERY,rjakesdub,@Jayme1988 not so bed ... feeling slighty hay feverish though 
0,1989210778,Mon Jun 01 00:43:37 PDT 2009,NO_QUERY,ItsMeSianyTee,What a frankin great morning NEW MOON TRAILER WAS AMARZING *hyperventilate* *hyperventilate* long drive home now 
0,1989210809,Mon Jun 01 00:43:37 PDT 2009,NO_QUERY,RisMoney,@14KT no it's still missing  i'm putting in one more day of investigation then im declaring it gone forever
0,1989211031,Mon Jun 01 00:43:40 PDT 2009,NO_QUERY,bellemcgowan,Well they kicked some West Coast butt the other night by 41 points!  I have to urgently get my wisdom teeth out and it is complicated 
0,1989211050,Mon Jun 01 00:43:41 PDT 2009,NO_QUERY,d0nce3,Homework 
0,1989211351,Mon Jun 01 00:43:45 PDT 2009,NO_QUERY,Mousethefiend,"hooray! i finally get to go to bed! got to get up early, i'm heading back to the gym tomorrow "
